PUNKT;GRAD;SSID;BSS;RSSI;KANAL
55/51/3;0;eduroam;22:E8:29:ED:32:54;-63;6
55/51/3;0;eduroam;22:E8:29:EE:32:54;-65;36
55/51/3;0;eduroam;22:E8:29:EE:04:5B;-63;40
55/51/3;90;eduroam;22:E8:29:EE:04:5B;-70;40
55/51/3;90;eduroam;7E:83:C2:18:6E:93;-78;44
55/51/3;90;HFU Open;82:83:C2:18:6D:23;-87;40
55/51/3;90;HFU Open;86:8A:20:0A:F2:62;-87;48
55/51/3;90;HFU Guest;74:83:C2:18:6D:AC;-86;6
55/51/3;90;HFU Open;82:83:C2:18:6E:94;-73;11
55/51/3;90;HFU Open;82:83:C2:18:6C:B0;-92;11
55/51/3;90;HFU Open;FE:9F:C2:FD:36:9D;-87;6
55/51/3;90;eduroam;22:E8:29:ED:30:6E;-79;11
55/51/3;90;eduroam;22:E8:29:EE:30:6E;-84;36
55/51/3;90;HFU Guest;18:E8:29:ED:2F:1B;-88;6
55/51/3;90;eduroam;7E:83:C2:18:6D:23;-86;40
55/51/3;90;eduroam;7E:83:C2:18:6E:94;-74;11
55/51/3;90;HFU Guest;74:83:C2:18:6E:93;-78;44
55/51/3;90;HFU Open;82:83:C2:18:6D:24;-78;1
55/51/3;90;HFU Guest;18:E8:29:EE:2F:1B;-88;36
55/51/3;90;HFU Open;82:83:C2:18:6F:F0;-82;1
55/51/3;90;HFU Open;86:8A:20:0A:F2:63;-78;11
55/51/3;90;eduroam;7E:83:C2:18:6C:B0;-91;11
55/51/3;90;HFU Open;C2:FB:E4:C7:5F:5B;-88;1
55/51/3;90;eduroam;22:E8:29:ED:2F:1B;-87;6
55/51/3;90;HFU Open;82:83:C2:18:6D:AB;-85;44
55/51/3;90;eduroam;22:E8:29:ED:30:A7;-84;1
55/51/3;90;HFU Open;26:E8:29:EE:2F:EA;-75;48
55/51/3;90;HFU Open;26:E8:29:ED:04:5B;-66;1
55/51/3;90;HFU Open;26:E8:29:ED:32:54;-63;6
55/51/3;90;HFU Open;26:E8:29:EE:04:5B;-70;40
55/51/3;90;HFU Open;26:E8:29:EE:32:54;-68;36
55/51/3;90;HFU Guest;74:83:C2:18:6D:23;-86;40
55/51/3;90;HFU Guest;78:8A:20:0A:F2:62;-87;48
55/51/3;90;HFU Guest;74:83:C2:75:65:4C;-90;6
55/51/3;90;HFU Guest;74:83:C2:18:6E:94;-75;11
55/51/3;90;HFU Guest;74:83:C2:18:6C:B0;-89;11
55/51/3;90;HFU Guest;18:E8:29:ED:34:1B;-90;6
55/51/3;90;HFU Open;76:83:C2:35:65:4C;-90;6
55/51/3;90;eduroam;BE:FB:E4:C7:5F:5B;-87;1
55/51/3;90;eduroam;7E:83:C2:18:6D:AB;-83;44
55/51/3;90;eduroam;82:8A:20:0A:F2:62;-87;48
55/51/3;90;eduroam;22:E8:29:ED:34:1B;-90;6
55/51/3;90;HFU Open;26:E8:29:ED:30:6E;-79;11
55/51/3;90;HFU Open;26:E8:29:EE:30:6E;-83;36
55/51/3;90;HFU Guest;18:E8:29:EE:30:81;-88;36
55/51/3;90;eduroam;FA:9F:C2:FD:36:9D;-88;6
55/51/3;90;HFU Guest;74:83:C2:18:6F:F0;-81;1
55/51/3;90;HFU Guest;B4:FB:E4:C7:5F:5B;-87;1
55/51/3;90;eduroam;22:E8:29:EE:30:81;-88;36
55/51/3;90;HFU Guest;74:83:C2:18:6D:AB;-85;44
55/51/3;90;eduroam;7E:83:C2:18:6D:AC;-85;6
55/51/3;90;eduroam;7E:83:C2:18:6D:D8;-91;1
55/51/3;90;eduroam;82:8A:20:0A:F2:63;-79;11
55/51/3;90;HFU Open;82:83:C2:18:6E:93;-78;44
55/51/3;90;HFU Open;26:E8:29:ED:30:A7;-85;1
55/51/3;90;HFU Guest;18:E8:29:EE:2F:EA;-75;48
55/51/3;90;HFU Guest;18:E8:29:ED:04:5B;-66;1
55/51/3;90;HFU Guest;18:E8:29:ED:32:54;-63;6
55/51/3;90;HFU Guest;18:E8:29:EE:04:5B;-70;40
55/51/3;90;HFU Guest;18:E8:29:EE:32:54;-68;36
55/51/3;90;eduroam;22:E8:29:ED:04:5B;-66;1
55/51/3;90;eduroam;22:E8:29:EE:2F:EA;-75;48
55/51/3;90;eduroam;22:E8:29:ED:32:54;-63;6
55/51/3;90;eduroam;22:E8:29:EE:32:54;-68;36
55/51/3;90;HFU Guest;F0:9F:C2:FD:36:9D;-87;6
55/51/3;180;HFU Guest;18:E8:29:EE:30:6E;-83;36
55/51/3;180;eduroam;22:E8:29:EE:32:54;-69;36
55/51/3;180;HFU Guest;74:83:C2:18:6F:F0;-81;1
55/51/3;180;HFU Guest;18:E8:29:EE:04:5B;-66;40
55/51/3;180;eduroam;7E:83:C2:18:6E:93;-84;44
55/51/3;180;HFU Guest;74:83:C2:75:65:4C;-92;6
55/51/3;180;eduroam;22:E8:29:ED:30:6E;-82;11
55/51/3;180;eduroam;22:E8:29:ED:30:81;-86;11
55/51/3;180;HFU Guest;74:83:C2:18:6D:23;-86;40
55/51/3;180;eduroam;7E:83:C2:18:6E:94;-74;11
55/51/3;180;HFU Open;26:E8:29:ED:2F:EA;-73;6
55/51/3;180;eduroam;22:E8:29:ED:04:5B;-65;1
55/51/3;180;HFU Guest;78:8A:20:0A:F2:62;-87;48
55/51/3;180;HFU Guest;18:E8:29:EE:2F:EA;-79;48
55/51/3;180;HFU Guest;78:8A:20:0A:F2:63;-81;11
55/51/3;180;HFU Open;26:E8:29:ED:32:54;-60;6
55/51/3;180;HFU Open;26:E8:29:EE:30:6E;-86;36
55/51/3;180;HFU Open;26:E8:29:EE:30:81;-86;36
55/51/3;180;HFU Open;26:E8:29:EE:04:5B;-66;40
55/51/3;180;HFU Open;82:83:C2:18:6F:F0;-82;1
55/51/3;180;eduroam;22:E8:29:ED:2F:EA;-73;6
55/51/3;180;HFU Guest;18:E8:29:EE:32:54;-70;36
55/51/3;180;HFU Guest;74:83:C2:18:6D:AB;-86;44
55/51/3;180;HFU Open;26:E8:29:EE:2F:1B;-85;36
55/51/3;180;HFU Guest;74:83:C2:18:6C:B0;-90;11
55/51/3;180;eduroam;BE:FB:E4:C8:5F:5B;-86;44
55/51/3;180;HFU Guest;74:83:C2:18:6D:AC;-87;6
55/51/3;180;HFU Open;82:83:C2:18:6D:23;-87;40
55/51/3;180;HFU Guest;18:E8:29:ED:30:6E;-82;11
55/51/3;180;HFU Guest;74:83:C2:18:6E:93;-83;44
55/51/3;180;HFU Guest;18:E8:29:ED:04:5B;-65;1
55/51/3;180;eduroam;22:E8:29:ED:32:54;-60;6
55/51/3;180;eduroam;22:E8:29:EE:30:6E;-85;36
55/51/3;180;eduroam;22:E8:29:EE:30:81;-88;36
55/51/3;180;HFU Open;86:8A:20:0A:F2:62;-87;48
55/51/3;180;HFU Open;26:E8:29:EE:2F:EA;-79;48
55/51/3;180;eduroam;22:E8:29:EE:04:5B;-66;40
55/51/3;180;HFU Guest;74:83:C2:18:6E:94;-74;11
55/51/3;180;eduroam;22:E8:29:EE:2F:1B;-86;36
55/51/3;180;HFU Open;86:8A:20:0A:F2:63;-84;11
55/51/3;180;eduroam;7E:83:C2:18:6D:23;-87;40
55/51/3;180;HFU Open;26:E8:29:EE:30:A7;-90;40
55/51/3;180;HFU Open;26:E8:29:EE:32:54;-73;36
55/51/3;180;HFU Open;82:83:C2:18:6D:AB;-86;44
55/51/3;180;HFU Open;82:83:C2:18:6C:B0;-86;11
55/51/3;180;HFU Guest;18:E8:29:ED:2F:EA;-73;6
55/51/3;180;eduroam;82:8A:20:0A:F2:62;-87;48
55/51/3;180;HFU Open;82:83:C2:18:6D:AC;-88;6
55/51/3;180;eduroam;22:E8:29:EE:2F:EA;-79;48
55/51/3;180;HFU Open;26:E8:29:ED:30:6E;-83;11
55/51/3;180;eduroam;7E:83:C2:18:6D:AB;-86;44
55/51/3;180;eduroam;22:E8:29:EE:30:A7;-89;40
55/51/3;180;eduroam;7E:83:C2:18:6C:B0;-87;11
55/51/3;180;HFU Open;82:83:C2:18:6E:93;-82;44
55/51/3;180;HFU Open;26:E8:29:ED:04:5B;-65;1
55/51/3;180;HFU Guest;18:E8:29:ED:32:54;-60;6
55/51/3;180;HFU Open;82:83:C2:18:6E:94;-74;11
55/51/3;270;eduroam;7E:83:C2:18:6E:93;-74;44
55/51/3;270;HFU Open;82:83:C2:18:6D:23;-86;40
55/51/3;270;HFU Open;86:8A:20:0A:F2:62;-87;48
55/51/3;270;HFU Open;82:83:C2:18:6E:94;-73;11
55/51/3;270;HFU Guest;74:83:C2:18:6D:D8;-83;1
55/51/3;270;HFU Guest;18:E8:29:ED:30:6E;-82;11
55/51/3;270;HFU Guest;18:E8:29:EE:30:6E;-84;36
55/51/3;270;eduroam;22:E8:29:ED:30:6E;-81;11
55/51/3;270;eduroam;22:E8:29:EE:30:6E;-86;36
55/51/3;270;eduroam;7E:83:C2:18:6D:23;-86;40
55/51/3;270;eduroam;7E:83:C2:18:6E:94;-72;11
55/51/3;270;HFU Guest;74:83:C2:18:6E:93;-74;44
55/51/3;270;HFU Open;82:83:C2:18:6D:24;-89;1
55/51/3;270;HFU Open;86:8A:20:0A:F2:63;-85;11
55/51/3;270;HFU Open;82:83:C2:18:6F:F0;-79;1
55/51/3;270;HFU Open;82:83:C2:18:6D:AB;-83;44
55/51/3;270;HFU Guest;18:E8:29:EE:30:A7;-88;40
55/51/3;270;HFU Open;26:E8:29:ED:2F:EA;-70;6
55/51/3;270;HFU Open;C2:FB:E4:C8:5F:5B;-86;44
55/51/3;270;eduroam;22:E8:29:EE:2F:1B;-85;36
55/51/3;270;eduroam;22:E8:29:ED:30:A7;-89;1
55/51/3;270;HFU Open;26:E8:29:ED:32:54;-64;6
55/51/3;270;HFU Open;26:E8:29:EE:2F:EA;-74;48
55/51/3;270;HFU Open;26:E8:29:ED:04:5B;-66;1
55/51/3;270;eduroam;22:E8:29:EE:30:A7;-87;40
55/51/3;270;eduroam;BE:FB:E4:C8:5F:5B;-86;44
55/51/3;270;HFU Open;26:E8:29:EE:32:54;-72;36
55/51/3;270;HFU Open;26:E8:29:EE:04:5B;-61;40
55/51/3;270;HFU Guest;74:83:C2:18:6D:23;-85;40
55/51/3;270;HFU Guest;78:8A:20:0A:F2:62;-87;48
55/51/3;270;eduroam;7E:83:C2:18:6F:F0;-79;1
55/51/3;270;eduroam;7E:83:C2:18:6D:AB;-82;44
55/51/3;270;eduroam;82:8A:20:0A:F2:62;-87;48
55/51/3;270;HFU Open;82:83:C2:18:6D:AC;-76;6
55/51/3;270;HFU Open;82:83:C2:18:6D:D8;-83;1
55/51/3;270;HFU Open;26:E8:29:ED:30:6E;-81;11
55/51/3;270;HFU Open;26:E8:29:EE:30:6E;-85;36
55/51/3;270;HFU Guest;74:83:C2:18:6D:24;-90;1
55/51/3;270;eduroam;22:E8:29:ED:30:81;-91;11
55/51/3;270;HFU Guest;74:83:C2:18:6F:F0;-79;1
55/51/3;270;HFU Guest;74:83:C2:18:6D:AB;-83;44
55/51/3;270;HFU Open;82:83:C2:18:6E:93;-74;44
55/51/3;270;HFU Guest;B4:FB:E4:C8:5F:5B;-86;44
55/51/3;270;HFU Open;26:E8:29:EE:2F:1B;-87;36
55/51/3;270;HFU Guest;18:E8:29:ED:2F:EA;-70;6
55/51/3;270;eduroam;7E:83:C2:18:6D:D8;-82;1
55/51/3;270;HFU Open;26:E8:29:ED:30:A7;-88;1
55/51/3;270;HFU Guest;18:E8:29:EE:2F:EA;-74;48
55/51/3;270;HFU Guest;18:E8:29:ED:04:5B;-66;1
55/51/3;270;HFU Guest;18:E8:29:ED:32:54;-64;6
55/51/3;270;HFU Open;26:E8:29:EE:30:A7;-87;40
55/51/3;270;HFU Guest;18:E8:29:EE:04:5B;-61;40
55/51/3;270;eduroam;22:E8:29:ED:2F:EA;-70;6
55/51/3;270;HFU Guest;18:E8:29:EE:32:54;-70;36
55/51/3;270;eduroam;22:E8:29:ED:04:5B;-66;1
55/51/3;270;eduroam;22:E8:29:ED:32:54;-63;6
55/51/3;270;eduroam;22:E8:29:EE:2F:EA;-74;48
55/51/3;270;eduroam;22:E8:29:EE:32:54;-72;36
55/51/3;270;eduroam;22:E8:29:EE:04:5B;-64;40
54/47/3;0;HFU Guest;E0:63:DA:81:57:07;-88;1
54/47/3;0;eduroam;22:E8:29:EE:32:54;-67;36
54/47/3;0;eduroam;7E:83:C2:18:6E:93;-86;44
54/47/3;0;HFU Open;82:83:C2:18:6D:23;-85;40
54/47/3;0;HFU Open;86:8A:20:0A:F2:62;-81;48
54/47/3;0;HFU Guest;74:83:C2:18:6D:AC;-87;6
54/47/3;0;HFU Open;82:83:C2:18:6E:94;-80;11
54/47/3;0;HFU Open;26:E8:29:ED:34:1B;-82;6
54/47/3;0;HFU Open;82:83:C2:18:6C:B0;-88;11
54/47/3;0;HFU Open;FE:9F:C2:FD:36:9D;-82;6
54/47/3;0;HFU Open;FE:9F:C2:FE:36:9D;-87;36
54/47/3;0;HFU Guest;18:E8:29:ED:30:6E;-83;11
54/47/3;0;HFU Open;26:E8:29:EE:34:1B;-90;48
54/47/3;0;eduroam;22:E8:29:ED:30:6E;-83;11
54/47/3;0;HFU Open;26:E8:29:ED:30:81;-84;11
54/47/3;0;HFU Open;26:E8:29:EE:30:81;-88;36
54/47/3;0;eduroam;7E:83:C2:18:6D:23;-85;40
54/47/3;0;eduroam;7E:83:C2:18:6E:94;-80;11
54/47/3;0;HFU Guest;74:83:C2:18:6E:93;-86;44
54/47/3;0;HFU Open;82:83:C2:18:6D:24;-75;1
54/47/3;0;eduroam;7E:83:C2:18:6C:B0;-91;11
54/47/3;0;HFU Open;82:83:C2:18:6F:F0;-83;1
54/47/3;0;HFU Open;86:8A:20:0A:F2:63;-72;11
54/47/3;0;HFU Guest;18:E8:29:ED:30:A7;-79;1
54/47/3;0;HFU Open;E2:63:DA:B1:57:07;-88;1
54/47/3;0;HFU Open;26:E8:29:ED:2F:EA;-61;6
54/47/3;0;eduroam;22:E8:29:EE:2F:1B;-87;36
54/47/3;0;eduroam;22:E8:29:ED:30:A7;-79;1
54/47/3;0;HFU Open;26:E8:29:ED:04:5B;-73;1
54/47/3;0;HFU Open;26:E8:29:ED:32:54;-71;6
54/47/3;0;HFU Open;26:E8:29:EE:2F:EA;-64;48
54/47/3;0;eduroam;22:E8:29:EE:30:A7;-86;40
54/47/3;0;HFU Open;26:E8:29:EE:04:5B;-73;40
54/47/3;0;HFU Open;26:E8:29:EE:32:54;-68;36
54/47/3;0;HFU Guest;74:83:C2:18:6D:23;-86;40
54/47/3;0;HFU Guest;78:8A:20:0A:F2:62;-81;48
54/47/3;0;HFU Guest;74:83:C2:75:65:4C;-86;6
54/47/3;0;eduroam;7E:83:C2:18:6F:F0;-84;1
54/47/3;0;HFU Guest;74:83:C2:18:6E:94;-80;11
54/47/3;0;HFU Guest;18:E8:29:ED:34:1B;-82;6
54/47/3;0;eduroam;7E:83:C2:18:6D:24;-69;1
54/47/3;0;HFU Guest;18:E8:29:EE:34:1B;-87;48
54/47/3;0;eduroam;82:8A:20:0A:F2:62;-81;48
54/47/3;0;HFU Open;82:83:C2:18:6D:AC;-86;6
54/47/3;0;eduroam;22:E8:29:ED:34:1B;-82;6
54/47/3;0;HFU Open;82:83:C2:18:6D:D8;-92;1
54/47/3;0;eduroam;FA:9F:C2:FE:36:9D;-87;36
54/47/3;0;HFU Open;26:E8:29:ED:30:6E;-85;11
54/47/3;0;eduroam;22:E8:29:EE:34:1B;-88;48
54/47/3;0;HFU Guest;18:E8:29:ED:30:81;-85;11
54/47/3;0;eduroam;FA:9F:C2:FD:36:9D;-82;6
54/47/3;0;HFU Guest;74:83:C2:18:6D:24;-75;1
54/47/3;0;eduroam;22:E8:29:ED:30:81;-85;11
54/47/3;0;HFU Guest;74:83:C2:18:6F:F0;-80;1
54/47/3;0;HFU Guest;78:8A:20:0A:F2:63;-72;11
54/47/3;0;eduroam;7E:83:C2:18:6D:AC;-87;6
54/47/3;0;HFU Open;26:E8:29:EE:2F:1B;-88;36
54/47/3;0;eduroam;7E:83:C2:18:6D:D8;-89;1
54/47/3;0;HFU Open;26:E8:29:ED:30:A7;-79;1
54/47/3;0;HFU Open;82:83:C2:18:6E:93;-86;44
54/47/3;0;HFU Guest;18:E8:29:ED:04:5B;-73;1
54/47/3;0;eduroam;76:83:C2:25:65:4C;-82;6
54/47/3;0;eduroam;82:8A:20:0A:F2:63;-74;11
54/47/3;0;HFU Guest;18:E8:29:ED:32:54;-68;6
54/47/3;0;HFU Guest;18:E8:29:ED:2F:EA;-61;6
54/47/3;0;HFU Guest;18:E8:29:EE:2F:EA;-64;48
54/47/3;0;HFU Open;26:E8:29:EE:30:A7;-90;40
54/47/3;0;HFU Guest;18:E8:29:EE:04:5B;-73;40
54/47/3;0;HFU Guest;18:E8:29:EE:32:54;-68;36
54/47/3;0;eduroam;22:E8:29:ED:2F:EA;-61;6
54/47/3;0;eduroam;22:E8:29:ED:04:5B;-77;1
54/47/3;0;eduroam;22:E8:29:ED:32:54;-71;6
54/47/3;0;eduroam;22:E8:29:EE:2F:EA;-64;48
54/47/3;0;HFU Guest;74:83:C2:18:72:64;-93;1
54/47/3;0;HFU Guest;F0:9F:C2:FD:36:9D;-82;6
54/47/3;0;eduroam;22:E8:29:EE:04:5B;-74;40
54/47/3;90;eduroam;22:E8:29:EE:32:54;-63;36
54/47/3;90;HFU Guest;18:E8:29:EE:04:5B;-76;40
54/47/3;90;HFU Guest;18:E8:29:EE:30:81;-85;36
54/47/3;90;HFU Guest;18:E8:29:EE:2F:1B;-88;36
54/47/3;90;HFU Guest;E0:63:DA:81:57:07;-85;1
54/47/3;90;eduroam;7E:83:C2:18:6E:94;-81;11
54/47/3;90;eduroam;22:E8:29:ED:30:81;-84;11
54/47/3;90;HFU Open;26:E8:29:ED:2F:EA;-60;6
54/47/3;90;HFU Guest;E0:63:DA:81:57:08;-90;48
54/47/3;90;HFU Guest;74:83:C2:18:6D:24;-74;1
54/47/3;90;HFU Open;26:E8:29:ED:30:A7;-76;1
54/47/3;90;HFU Guest;78:8A:20:0A:F2:62;-74;48
54/47/3;90;eduroam;E2:63:DA:A1:57:08;-88;48
54/47/3;90;HFU Guest;18:E8:29:EE:2F:EA;-63;48
54/47/3;90;HFU Open;26:E8:29:ED:32:54;-68;6
54/47/3;90;HFU Guest;18:E8:29:EE:30:A7;-77;40
54/47/3;90;HFU Open;26:E8:29:EE:04:5B;-76;40
54/47/3;90;HFU Open;26:E8:29:EE:30:81;-86;36
54/47/3;90;HFU Guest;18:E8:29:EE:34:1B;-87;48
54/47/3;90;HFU Open;82:83:C2:18:6F:F0;-90;1
54/47/3;90;eduroam;22:E8:29:ED:2F:EA;-60;6
54/47/3;90;HFU Guest;18:E8:29:EE:32:54;-64;36
54/47/3;90;HFU Open;26:E8:29:EE:2F:1B;-89;36
54/47/3;90;eduroam;22:E8:29:ED:30:A7;-75;1
54/47/3;90;HFU Open;E2:63:DA:B1:57:08;-88;48
54/47/3;90;HFU Open;82:83:C2:18:6D:23;-80;40
54/47/3;90;eduroam;22:E8:29:ED:32:54;-70;6
54/47/3;90;HFU Guest;74:83:C2:18:6E:93;-87;44
54/47/3;90;HFU Open;82:83:C2:18:6D:24;-75;1
54/47/3;90;eduroam;22:E8:29:EE:30:81;-86;36
54/47/3;90;HFU Open;86:8A:20:0A:F2:62;-74;48
54/47/3;90;eduroam;22:E8:29:EE:04:5B;-75;40
54/47/3;90;HFU Open;26:E8:29:EE:2F:EA;-64;48
54/47/3;90;HFU Guest;74:83:C2:18:6E:94;-81;11
54/47/3;90;eduroam;22:E8:29:EE:2F:1B;-83;36
54/47/3;90;eduroam;7E:83:C2:18:6D:23;-82;40
54/47/3;90;HFU Open;26:E8:29:EE:30:A7;-79;40
54/47/3;90;eduroam;7E:83:C2:18:6D:24;-74;1
54/47/3;90;HFU Open;26:E8:29:EE:34:1B;-88;48
54/47/3;90;HFU Open;26:E8:29:EE:32:54;-65;36
54/47/3;90;HFU Guest;18:E8:29:ED:2F:EA;-60;6
54/47/3;90;eduroam;82:8A:20:0A:F2:62;-74;48
54/47/3;90;eduroam;22:E8:29:EE:2F:EA;-62;48
54/47/3;90;HFU Guest;18:E8:29:ED:30:A7;-75;1
54/47/3;90;HFU Open;26:E8:29:ED:30:81;-84;11
54/47/3;90;eduroam;82:8A:20:0A:F2:63;-70;11
54/47/3;90;HFU Open;26:E8:29:ED:04:5B;-83;1
54/47/3;90;eduroam;22:E8:29:EE:30:A7;-79;40
54/47/3;90;HFU Guest;18:E8:29:ED:32:54;-68;6
54/47/3;90;eduroam;22:E8:29:EE:34:1B;-85;48
54/47/3;90;HFU Open;82:83:C2:18:6E:94;-81;11
54/47/3;180;eduroam;22:E8:29:EE:32:54;-64;36
54/47/3;180;HFU Guest;18:E8:29:EE:04:5B;-80;40
54/47/3;180;HFU Guest;F0:9F:C2:FE:36:9D;-87;36
54/47/3;180;HFU Guest;18:E8:29:EE:30:81;-86;36
54/47/3;180;eduroam;22:E8:29:ED:30:6E;-90;11
54/47/3;180;eduroam;22:E8:29:ED:30:81;-82;11
54/47/3;180;HFU Open;26:E8:29:ED:2F:EA;-67;6
54/47/3;180;HFU Guest;74:83:C2:18:6D:23;-67;40
54/47/3;180;eduroam;E2:63:DA:A1:57:07;-83;1
54/47/3;180;HFU Guest;78:8A:20:0A:F2:62;-67;48
54/47/3;180;eduroam;E2:63:DA:A1:57:08;-83;48
54/47/3;180;HFU Guest;18:E8:29:EE:2F:EA;-66;48
54/47/3;180;HFU Open;26:E8:29:ED:32:54;-72;6
54/47/3;180;HFU Guest;78:8A:20:0A:F2:63;-70;11
54/47/3;180;HFU Open;26:E8:29:EE:04:5B;-79;40
54/47/3;180;HFU Open;26:E8:29:EE:30:81;-86;36
54/47/3;180;HFU Open;82:83:C2:18:6F:F0;-88;1
54/47/3;180;eduroam;22:E8:29:ED:2F:EA;-66;6
54/47/3;180;HFU Guest;18:E8:29:EE:32:54;-79;36
54/47/3;180;HFU Open;26:E8:29:EE:2F:1B;-84;36
54/47/3;180;HFU Open;E2:63:DA:B1:57:08;-85;48
54/47/3;180;HFU Open;82:83:C2:18:6D:23;-68;40
54/47/3;180;eduroam;7E:83:C2:18:6F:F0;-88;1
54/47/3;180;HFU Guest;18:E8:29:ED:30:81;-82;11
54/47/3;180;HFU Guest;18:E8:29:ED:30:6E;-87;11
54/47/3;180;HFU Open;82:83:C2:18:6D:24;-75;1
54/47/3;180;eduroam;22:E8:29:EE:30:81;-87;36
54/47/3;180;HFU Open;86:8A:20:0A:F2:62;-68;48
54/47/3;180;eduroam;22:E8:29:EE:04:5B;-78;40
54/47/3;180;HFU Open;26:E8:29:EE:2F:EA;-66;48
54/47/3;180;HFU Guest;74:83:C2:18:6E:94;-83;11
54/47/3;180;eduroam;22:E8:29:EE:2F:1B;-84;36
54/47/3;180;HFU Open;86:8A:20:0A:F2:63;-70;11
54/47/3;180;eduroam;7E:83:C2:18:6D:23;-68;40
54/47/3;180;HFU Open;26:E8:29:EE:30:A7;-78;40
54/47/3;180;HFU Open;26:E8:29:EE:34:1B;-85;48
54/47/3;180;HFU Open;26:E8:29:EE:32:54;-77;36
54/47/3;180;HFU Guest;18:E8:29:ED:2F:EA;-66;6
54/47/3;180;eduroam;82:8A:20:0A:F2:62;-68;48
54/47/3;180;eduroam;22:E8:29:EE:2F:EA;-64;48
54/47/3;180;HFU Guest;18:E8:29:ED:30:A7;-82;1
54/47/3;180;HFU Open;26:E8:29:ED:30:81;-82;11
54/47/3;180;eduroam;82:8A:20:0A:F2:63;-70;11
54/47/3;180;eduroam;22:E8:29:EE:30:A7;-78;40
54/47/3;180;eduroam;22:E8:29:EE:34:1B;-83;48
54/47/3;180;HFU Open;82:83:C2:18:6E:94;-83;11
54/47/3;270;eduroam;22:E8:29:EE:2F:EA;-74;48
54/47/3;270;eduroam;82:8A:20:0A:F2:62;-76;48
54/47/3;270;HFU Guest;18:E8:29:ED:04:5B;-72;1
54/47/3;270;HFU Open;26:E8:29:EE:2F:EA;-74;48
54/47/3;270;eduroam;22:E8:29:EE:32:54;-72;36
54/47/3;270;HFU Open;82:83:C2:18:6D:23;-70;40
54/47/3;270;eduroam;22:E8:29:EE:04:5B;-75;40
54/47/3;270;HFU Open;86:8A:20:0A:F2:62;-76;48
54/47/3;270;HFU Open;26:E8:29:EE:32:54;-74;36
54/47/3;270;eduroam;22:E8:29:EE:2F:1B;-88;36
54/47/3;270;HFU Open;26:E8:29:EE:04:5B;-78;40
54/47/3;270;eduroam;7E:83:C2:18:6E:93;-85;44
54/47/3;270;HFU Guest;18:E8:29:EE:2F:EA;-74;48
54/47/3;270;HFU Guest;74:83:C2:18:6D:23;-70;40
54/47/3;270;HFU Guest;78:8A:20:0A:F2:62;-76;48
54/47/3;270;HFU Guest;18:E8:29:EE:32:54;-75;36
54/47/3;270;eduroam;22:E8:29:EE:30:A7;-86;40
54/47/3;270;HFU Guest;18:E8:29:EE:04:5B;-77;40
54/47/3;270;HFU Guest;18:E8:29:EE:34:1B;-89;48
54/47/3;270;HFU Open;82:83:C2:18:6E:93;-83;44
54/47/3;270;HFU Open;26:E8:29:ED:04:5B;-72;1
54/47/3;270;eduroam;FA:9F:C2:FE:36:9D;-87;36
54/47/3;270;eduroam;22:E8:29:ED:04:5B;-72;1
54/47/3;270;eduroam;7E:83:C2:18:6D:23;-69;40
59/47/3;0;HFU Guest;F0:9F:C2:FE:36:9D;-84;36
59/47/3;0;eduroam;7E:83:C2:18:6E:93;-85;44
59/47/3;0;HFU Open;82:83:C2:18:6D:23;-69;40
59/47/3;0;HFU Open;86:8A:20:0A:F2:62;-69;48
59/47/3;0;HFU Open;82:83:C2:18:6E:94;-87;11
59/47/3;0;HFU Open;26:E8:29:EE:34:1B;-72;48
59/47/3;0;HFU Guest;18:E8:29:ED:30:6E;-92;11
59/47/3;0;eduroam;76:83:C2:25:65:4D;-87;36
59/47/3;0;eduroam;E2:63:DA:A1:63:07;-90;11
59/47/3;0;eduroam;22:E8:29:ED:30:6E;-92;11
59/47/3;0;HFU Open;26:E8:29:ED:30:81;-89;11
59/47/3;0;HFU Guest;E0:63:DA:81:57:08;-82;48
59/47/3;0;HFU Open;26:E8:29:EE:30:81;-86;36
59/47/3;0;HFU Guest;18:E8:29:ED:2F:1B;-88;6
59/47/3;0;eduroam;7E:83:C2:18:6D:23;-67;40
59/47/3;0;eduroam;7E:83:C2:18:6E:94;-87;11
59/47/3;0;HFU Guest;74:83:C2:18:6E:93;-87;44
59/47/3;0;HFU Open;82:83:C2:18:72:63;-88;40
59/47/3;0;HFU Guest;18:E8:29:EE:2F:1B;-84;36
59/47/3;0;HFU Open;86:8A:20:0A:F2:63;-65;11
59/47/3;0;eduroam;22:E8:29:ED:2F:1B;-89;6
59/47/3;0;HFU Open;E2:63:DA:B1:57:07;-83;1
59/47/3;0;HFU Guest;18:E8:29:EE:30:A7;-72;40
59/47/3;0;HFU Open;C2:FB:E4:C8:5F:5B;-82;44
59/47/3;0;eduroam;22:E8:29:EE:2F:1B;-85;36
59/47/3;0;HFU Open;26:E8:29:EE:2F:EA;-77;48
59/47/3;0;eduroam;22:E8:29:EE:30:A7;-81;40
59/47/3;0;eduroam;BE:FB:E4:C8:5F:5B;-80;44
59/47/3;0;HFU Guest;74:83:C2:18:6D:23;-68;40
59/47/3;0;HFU Guest;78:8A:20:0A:F2:62;-68;48
59/47/3;0;eduroam;7E:83:C2:18:6F:F0;-91;1
59/47/3;0;HFU Guest;E0:63:DA:81:63:07;-90;11
59/47/3;0;HFU Guest;74:83:C2:18:6E:94;-88;11
